source_id,task_success_rate,corroboration_score,report_timeliness,handler_confidence,deception_score,ci_flag,reliability_score,behavior_class,scenario_probability
SRC_12136,0.536,0.895,0.53,0.816,0.642,0,0.517,deceptive,0.32
SRC_12137,0.819,0.72,0.685,0.537,0.272,1,0.502,deceptive,0.403
SRC_12138,0.713,0.704,0.43,0.649,0.233,0,0.538,uncertain,0.45
SRC_12139,0.37,0.55,0.996,0.379,0.521,0,0.426,coerced,0.289
SRC_12140,0.88,0.483,0.669,0.887,0.78,0,0.535,deceptive,0.318
SRC_12141,0.709,0.617,0.999,0.809,0.05,0,0.681,uncertain,0.685
SRC_12142,0.953,0.29,0.631,0.825,0.668,0,0.508,deceptive,0.372
SRC_12143,0.756,0.541,0.609,0.423,0.097,0,0.533,uncertain,0.573
SRC_12144,0.419,0.542,0.949,0.642,0.276,0,0.506,uncertain,0.451
SRC_12145,0.622,0.604,0.598,0.319,0.333,0,0.455,uncertain,0.388
SRC_12146,0.741,0.676,0.659,0.517,0.575,0,0.514,deceptive,0.428
SRC_12147,0.319,0.918,0.447,0.54,0.741,1,0.284,deceptive,0.135
SRC_12148,0.31,0.689,0.973,0.93,0.082,0,0.587,uncertain,0.549
SRC_12149,0.388,0.863,0.451,0.985,0.596,0,0.481,deceptive,0.28
SRC_12150,0.471,0.617,0.863,0.726,0.258,1,0.438,deceptive,0.35
SRC_12151,0.592,0.67,0.723,0.657,0.722,0,0.48,deceptive,0.258
SRC_12152,0.631,0.252,0.437,0.604,0.223,0,0.397,uncertain,0.347
SRC_12153,0.394,0.3,0.401,0.313,0.555,0,0.237,deceptive,0.123
SRC_12154,0.758,0.635,0.961,0.852,0.132,0,0.686,uncertain,0.633
SRC_12155,0.705,0.497,0.845,0.764,0.766,0,0.504,deceptive,0.294
SRC_12156,0.5,0.799,0.812,0.748,0.003,0,0.624,uncertain,0.491
SRC_12157,0.309,0.607,0.663,0.858,0.186,0,0.478,uncertain,0.403
SRC_12158,0.353,0.862,0.543,0.94,0.541,0,0.49,coerced,0.512
SRC_12159,0.566,0.929,0.808,0.569,0.683,0,0.547,deceptive,0.432
SRC_12160,0.405,0.311,0.765,0.594,0.795,0,0.322,deceptive,0.19
SRC_12161,0.556,0.496,0.836,0.973,0.139,0,0.583,uncertain,0.573
SRC_12162,0.727,0.699,0.619,0.758,0.246,0,0.593,uncertain,0.578
SRC_12163,0.672,0.429,0.992,0.887,0.713,1,0.433,deceptive,0.238
SRC_12164,0.457,0.4,0.44,0.453,0.026,1,0.289,deceptive,0.242
SRC_12165,0.534,0.81,0.448,0.519,0.587,0,0.442,deceptive,0.37
SRC_12166,0.718,0.935,0.95,0.57,0.338,0,0.674,uncertain,0.535
SRC_12167,0.885,0.78,0.789,0.519,0.551,0,0.614,deceptive,0.501
SRC_12168,0.812,0.593,0.596,0.91,0.42,0,0.585,uncertain,0.569
SRC_12169,0.676,0.532,0.857,0.653,0.502,0,0.53,coerced,0.453
SRC_12170,0.546,0.605,0.672,0.958,0.533,0,0.513,coerced,0.367
SRC_12171,0.548,0.547,0.413,0.522,0.505,0,0.386,coerced,0.324
SRC_12172,0.898,0.577,0.791,0.326,0.532,0,0.541,coerced,0.419
SRC_12173,0.327,0.353,0.546,0.395,0.455,0,0.287,coerced,0.167
SRC_12174,0.972,0.878,0.469,0.45,0.571,0,0.587,deceptive,0.481
SRC_12175,0.752,0.766,0.535,0.742,0.621,0,0.542,deceptive,0.343
SRC_12176,0.763,0.711,0.686,0.425,0.63,0,0.513,deceptive,0.284
SRC_12177,0.326,0.912,0.43,0.563,0.683,0,0.394,deceptive,0.212
SRC_12178,0.712,0.413,0.93,0.849,0.253,0,0.592,uncertain,0.496
SRC_12179,0.63,0.261,0.736,0.386,0.597,0,0.37,deceptive,0.148
SRC_12180,0.372,0.82,0.576,0.356,0.757,1,0.272,deceptive,0.084
SRC_12181,0.489,0.949,0.812,0.673,0.294,0,0.603,uncertain,0.502
SRC_12182,0.905,0.634,0.883,0.782,0.622,0,0.631,deceptive,0.428
SRC_12183,0.674,0.244,0.768,0.929,0.233,0,0.521,uncertain,0.462
SRC_12184,0.581,0.785,0.521,0.757,0.14,0,0.567,uncertain,0.485
SRC_12185,0.349,0.255,0.466,0.953,0.357,0,0.351,coerced,0.32
SRC_12186,0.786,0.605,0.916,0.469,0.645,0,0.544,deceptive,0.472
SRC_12187,0.778,0.408,0.541,0.536,0.246,0,0.487,uncertain,0.461
SRC_12188,0.718,0.886,0.412,0.879,0.236,1,0.516,deceptive,0.436
SRC_12189,0.647,0.538,0.786,0.86,0.222,0,0.582,uncertain,0.547
SRC_12190,0.595,0.874,0.492,0.759,0.174,0,0.583,uncertain,0.506
SRC_12191,0.703,0.424,0.995,0.649,0.489,0,0.54,coerced,0.451
SRC_12192,0.459,0.491,0.922,0.312,0.195,1,0.362,deceptive,0.349
SRC_12193,0.94,0.91,0.765,0.494,0.748,0,0.624,deceptive,0.476
SRC_12194,0.7,0.351,0.9,0.409,0.277,0,0.498,uncertain,0.41
SRC_12195,0.512,0.634,0.682,0.335,0.434,0,0.434,coerced,0.361
SRC_12196,0.606,0.491,0.873,0.835,0.327,0,0.555,uncertain,0.498
SRC_12197,0.848,0.781,0.788,0.391,0.77,0,0.55,deceptive,0.371
SRC_12198,0.41,0.297,0.417,0.547,0.339,1,0.212,deceptive,0.132
SRC_12199,0.499,0.528,0.969,0.974,0.451,0,0.554,uncertain,0.388
SRC_12200,0.762,0.724,0.917,0.582,0.611,0,0.589,deceptive,0.457
SRC_12201,0.515,0.505,0.972,0.398,0.137,0,0.514,uncertain,0.466
SRC_12202,0.839,0.244,0.839,0.776,0.026,0,0.593,uncertain,0.522
SRC_12203,0.389,0.729,0.647,0.859,0.364,0,0.503,coerced,0.377
SRC_12204,0.819,0.577,0.524,0.493,0.441,0,0.503,coerced,0.414
SRC_12205,0.346,0.208,0.508,0.858,0.23,0,0.352,uncertain,0.27
SRC_12206,0.309,0.659,0.487,0.487,0.37,0,0.372,coerced,0.251
SRC_12207,0.911,0.89,0.532,0.778,0.492,1,0.545,deceptive,0.318
SRC_12208,0.695,0.283,0.73,0.386,0.779,0,0.366,deceptive,0.226
SRC_12209,0.539,0.643,0.81,0.595,0.481,0,0.502,coerced,0.327
SRC_12210,0.458,0.747,0.588,0.659,0.359,0,0.487,coerced,0.4
SRC_12211,0.719,0.253,0.729,0.8,0.018,0,0.542,uncertain,0.514
SRC_12212,0.646,0.217,0.605,0.749,0.248,0,0.444,uncertain,0.395
SRC_12213,0.974,0.548,0.818,0.889,0.287,0,0.683,uncertain,0.624
SRC_12214,0.969,0.793,0.993,0.427,0.382,0,0.694,uncertain,0.588
SRC_12215,0.732,0.321,0.813,0.756,0.626,0,0.482,deceptive,0.339
SRC_12216,0.601,0.827,0.435,0.388,0.621,0,0.439,deceptive,0.285
SRC_12217,0.634,0.692,0.686,0.63,0.676,0,0.494,deceptive,0.256
SRC_12218,0.764,0.449,0.862,0.662,0.232,1,0.478,deceptive,0.48
SRC_12219,0.369,0.587,0.725,0.319,0.277,0,0.409,uncertain,0.416
SRC_12220,0.523,0.924,0.971,0.349,0.12,1,0.516,deceptive,0.442
SRC_12221,0.351,0.362,0.433,0.879,0.686,0,0.311,deceptive,0.062
SRC_12222,0.35,0.575,0.575,0.498,0.522,0,0.36,coerced,0.292
SRC_12223,0.433,0.668,0.532,0.539,0.062,0,0.475,uncertain,0.406
SRC_12224,0.63,0.304,0.861,0.742,0.243,0,0.512,uncertain,0.516
SRC_12225,0.834,0.233,0.714,0.452,0.122,0,0.501,uncertain,0.529
SRC_12226,0.63,0.21,0.483,0.433,0.775,0,0.287,deceptive,0.085
SRC_12227,0.528,0.444,0.571,0.591,0.26,0,0.433,uncertain,0.359
SRC_12228,0.356,0.255,0.714,0.341,0.397,0,0.305,coerced,0.156
SRC_12229,0.674,0.803,0.998,0.933,0.254,1,0.604,deceptive,0.544
SRC_12230,0.484,0.948,0.619,0.949,0.379,0,0.592,uncertain,0.522
SRC_12231,0.718,0.246,0.494,0.609,0.799,0,0.347,deceptive,0.165
SRC_12232,0.964,0.525,0.698,0.444,0.23,0,0.592,uncertain,0.565
SRC_12233,0.376,0.219,0.586,0.625,0.226,0,0.345,uncertain,0.342
SRC_12234,0.444,0.3,0.74,0.369,0.297,0,0.367,uncertain,0.29
SRC_12235,0.622,0.442,0.68,0.574,0.135,0,0.499,uncertain,0.606
SRC_12236,0.959,0.495,0.814,0.351,0.591,0,0.538,deceptive,0.413
SRC_12237,0.825,0.905,0.949,0.787,0.303,0,0.736,uncertain,0.68
SRC_12238,0.911,0.497,0.52,0.49,0.465,0,0.505,coerced,0.408
SRC_12239,0.527,0.572,0.893,0.659,0.529,0,0.499,coerced,0.387
SRC_12240,0.975,0.384,0.97,0.309,0.028,1,0.525,deceptive,0.538
SRC_12241,0.37,0.2,0.624,0.662,0.515,0,0.308,coerced,0.232
SRC_12242,0.336,0.875,0.468,0.302,0.426,0,0.395,coerced,0.163
SRC_12243,0.882,0.261,0.893,0.938,0.066,0,0.639,uncertain,0.61
SRC_12244,0.931,0.923,0.821,0.646,0.1,0,0.756,cooperative,0.649
SRC_12245,0.362,0.298,0.528,0.369,0.353,0,0.291,coerced,0.271
SRC_12246,0.377,0.654,0.667,0.535,0.277,0,0.449,uncertain,0.309
SRC_12247,0.323,0.95,0.747,0.332,0.35,0,0.481,uncertain,0.354
SRC_12248,0.371,0.304,0.502,0.666,0.508,1,0.211,deceptive,0.051
SRC_12249,0.442,0.518,0.829,0.384,0.124,0,0.467,uncertain,0.375
SRC_12250,0.96,0.785,0.814,0.626,0.53,0,0.661,uncertain,0.513
SRC_12251,0.754,0.224,0.932,0.511,0.655,0,0.447,deceptive,0.178
SRC_12252,0.829,0.717,0.74,0.825,0.002,0,0.699,uncertain,0.775
SRC_12253,0.828,0.26,0.745,0.633,0.295,0,0.513,uncertain,0.46
SRC_12254,0.664,0.377,0.772,0.885,0.22,0,0.548,uncertain,0.455
SRC_12255,0.842,0.32,0.564,0.95,0.346,0,0.536,uncertain,0.478
SRC_12256,0.705,0.881,0.855,0.969,0.492,0,0.674,uncertain,0.567
SRC_12257,0.514,0.335,0.797,0.48,0.15,0,0.447,uncertain,0.362
SRC_12258,0.682,0.23,0.903,0.83,0.107,0,0.551,uncertain,0.56
SRC_12259,0.663,0.641,0.861,0.602,0.583,0,0.534,deceptive,0.378
SRC_12260,0.86,0.46,0.783,0.594,0.549,0,0.536,coerced,0.455
SRC_12261,0.968,0.504,0.497,0.899,0.369,0,0.595,uncertain,0.478
SRC_12262,0.58,0.289,0.951,0.401,0.401,0,0.436,coerced,0.268
SRC_12263,0.819,0.761,0.62,0.63,0.216,0,0.622,uncertain,0.617
SRC_12264,0.368,0.651,0.979,0.709,0.263,0,0.536,uncertain,0.459
SRC_12265,0.828,0.473,0.641,0.346,0.256,0,0.508,uncertain,0.443
SRC_12266,0.553,0.329,0.488,0.897,0.581,0,0.393,deceptive,0.261
SRC_12267,0.327,0.645,0.931,0.517,0.445,0,0.456,coerced,0.296
SRC_12268,0.547,0.784,0.877,0.753,0.584,0,0.561,deceptive,0.4
SRC_12269,0.715,0.434,0.872,0.94,0.473,0,0.567,uncertain,0.422
SRC_12270,0.381,0.219,0.454,0.797,0.437,0,0.314,coerced,0.185
SRC_12271,0.928,0.361,0.928,0.911,0.256,0,0.653,uncertain,0.651
SRC_12272,0.353,0.712,0.758,0.348,0.316,0,0.44,uncertain,0.322
SRC_12273,0.932,0.942,0.682,0.64,0.71,0,0.641,deceptive,0.422
SRC_12274,0.781,0.21,0.948,0.69,0.461,0,0.511,coerced,0.466
SRC_12275,0.524,0.43,0.8,0.775,0.42,0,0.478,coerced,0.324
SRC_12276,0.566,0.247,0.48,0.381,0.043,0,0.378,uncertain,0.37
SRC_12277,0.804,0.437,0.712,0.753,0.537,0,0.525,coerced,0.425
SRC_12278,0.709,0.504,0.782,0.401,0.549,0,0.473,coerced,0.37
SRC_12279,0.757,0.891,0.939,0.347,0.553,1,0.507,deceptive,0.298
SRC_12280,0.565,0.26,0.568,0.624,0.073,1,0.331,deceptive,0.277
SRC_12281,0.632,0.783,0.877,0.714,0.24,0,0.632,uncertain,0.485
SRC_12282,0.973,0.497,0.88,0.961,0.297,0,0.692,uncertain,0.659
SRC_12283,0.445,0.808,0.477,0.782,0.661,0,0.449,deceptive,0.336
SRC_12284,0.584,0.585,0.41,0.708,0.785,1,0.292,deceptive,0.146
SRC_12285,0.498,0.229,0.749,0.448,0.332,0,0.374,uncertain,0.29
SRC_12286,0.82,0.91,0.874,0.405,0.443,0,0.643,uncertain,0.521
SRC_12287,0.82,0.262,0.733,0.719,0.006,1,0.465,deceptive,0.435
SRC_12288,0.499,0.648,0.888,0.454,0.007,0,0.556,uncertain,0.478
SRC_12289,0.355,0.858,0.773,0.788,0.06,0,0.585,uncertain,0.596
SRC_12290,0.308,0.26,0.792,0.379,0.576,0,0.286,deceptive,0.093
SRC_12291,0.591,0.615,0.417,0.534,0.143,0,0.473,uncertain,0.335
SRC_12292,0.579,0.818,0.453,0.833,0.606,0,0.503,deceptive,0.417
SRC_12293,0.972,0.94,0.835,0.873,0.346,0,0.773,uncertain,0.656
SRC_12294,0.619,0.743,0.858,0.538,0.68,1,0.422,deceptive,0.264
SRC_12295,0.474,0.409,0.725,0.443,0.696,0,0.352,deceptive,0.171
SRC_12296,0.906,0.725,0.754,0.961,0.704,0,0.642,deceptive,0.523
SRC_12297,0.634,0.729,0.769,0.825,0.435,0,0.585,uncertain,0.403
SRC_12298,0.707,0.725,0.463,0.857,0.631,0,0.52,deceptive,0.4
SRC_12299,0.365,0.841,0.801,0.454,0.53,0,0.469,coerced,0.334
SRC_12300,0.56,0.266,0.687,0.593,0.149,0,0.438,uncertain,0.423
SRC_12301,0.942,0.281,0.762,0.347,0.305,0,0.512,uncertain,0.416
SRC_12302,0.701,0.68,0.738,0.375,0.77,0,0.469,deceptive,0.258
SRC_12303,0.534,0.915,0.858,0.452,0.618,0,0.536,deceptive,0.427
SRC_12304,0.725,0.549,0.591,0.509,0.21,0,0.518,uncertain,0.428
SRC_12305,0.919,0.92,0.624,0.988,0.225,0,0.745,uncertain,0.662
SRC_12306,0.486,0.904,0.635,0.591,0.203,0,0.557,uncertain,0.494
SRC_12307,0.643,0.877,0.857,0.782,0.263,0,0.661,uncertain,0.523
SRC_12308,0.952,0.882,0.659,0.924,0.743,1,0.565,deceptive,0.366
SRC_12309,0.417,0.874,0.506,0.47,0.347,0,0.463,uncertain,0.366
SRC_12310,0.789,0.815,0.99,0.4,0.291,0,0.655,uncertain,0.617
SRC_12311,0.718,0.721,0.696,0.468,0.191,0,0.576,uncertain,0.502
SRC_12312,0.762,0.218,0.466,0.909,0.714,0,0.406,deceptive,0.133
SRC_12313,0.539,0.299,0.802,0.759,0.766,1,0.296,deceptive,0.106
SRC_12314,0.513,0.301,0.843,0.611,0.259,0,0.451,uncertain,0.362
SRC_12315,0.765,0.218,0.7,0.866,0.493,0,0.48,coerced,0.297
SRC_12316,0.447,0.288,0.788,0.463,0.767,0,0.318,deceptive,0.142
SRC_12317,0.585,0.89,0.504,0.465,0.4,0,0.509,coerced,0.427
SRC_12318,0.428,0.698,0.621,0.691,0.375,0,0.474,coerced,0.411
SRC_12319,0.306,0.434,0.497,0.845,0.422,0,0.363,coerced,0.276
SRC_12320,0.96,0.795,0.632,0.479,0.027,0,0.681,uncertain,0.711
SRC_12321,0.594,0.566,0.738,0.445,0.24,0,0.498,uncertain,0.455
SRC_12322,0.959,0.307,0.666,0.627,0.559,0,0.508,deceptive,0.469
SRC_12323,0.395,0.863,0.756,0.393,0.773,0,0.428,deceptive,0.308
SRC_12324,0.699,0.454,0.701,0.816,0.455,0,0.518,coerced,0.416
SRC_12325,0.437,0.724,0.591,0.698,0.152,0,0.512,uncertain,0.388
SRC_12326,0.837,0.418,0.486,0.654,0.341,0,0.5,uncertain,0.508
SRC_12327,0.833,0.575,0.552,0.902,0.392,0,0.581,uncertain,0.47
SRC_12328,0.377,0.812,0.52,0.805,0.122,0,0.523,uncertain,0.524
SRC_12329,0.92,0.318,0.824,0.403,0.263,1,0.441,deceptive,0.399
SRC_12330,0.432,0.933,0.892,0.59,0.356,0,0.576,uncertain,0.481
SRC_12331,0.717,0.253,0.832,0.522,0.21,0,0.492,uncertain,0.415
SRC_12332,0.97,0.601,0.786,0.853,0.283,0,0.684,uncertain,0.596
SRC_12333,0.9,0.887,0.585,0.796,0.221,0,0.695,uncertain,0.506
SRC_12334,0.95,0.909,0.827,0.626,0.49,0,0.698,uncertain,0.517
SRC_12335,0.533,0.374,0.763,0.868,0.463,0,0.467,coerced,0.327
SRC_12336,0.372,0.308,0.428,0.583,0.441,1,0.195,deceptive,0.087
SRC_12337,0.428,0.743,0.945,0.854,0.077,1,0.52,deceptive,0.53
SRC_12338,0.64,0.231,0.448,0.322,0.147,0,0.366,uncertain,0.301
SRC_12339,0.839,0.564,0.702,0.393,0.089,0,0.579,uncertain,0.591
SRC_12340,0.402,0.797,0.708,0.822,0.051,0,0.577,uncertain,0.553
SRC_12341,0.749,0.62,0.902,0.379,0.197,0,0.587,uncertain,0.52
SRC_12342,0.52,0.341,0.948,0.772,0.156,0,0.523,uncertain,0.487
SRC_12343,0.532,0.565,0.964,0.799,0.58,0,0.526,deceptive,0.418
SRC_12344,0.75,0.891,0.742,0.757,0.557,0,0.626,deceptive,0.475
SRC_12345,0.618,0.663,0.807,0.865,0.161,0,0.618,uncertain,0.596
SRC_12346,0.852,0.741,0.453,0.653,0.132,0,0.61,uncertain,0.614
SRC_12347,0.406,0.452,0.693,0.919,0.116,0,0.494,uncertain,0.492
SRC_12348,0.837,0.341,0.939,0.693,0.256,0,0.59,uncertain,0.493
SRC_12349,0.344,0.392,0.673,0.65,0.235,0,0.398,uncertain,0.315
SRC_12350,0.432,0.6,0.442,0.651,0.023,0,0.462,uncertain,0.485
SRC_12351,0.746,0.41,0.52,0.929,0.454,0,0.502,coerced,0.382
SRC_12352,0.881,0.606,0.658,0.468,0.718,0,0.51,deceptive,0.292
SRC_12353,0.472,0.731,0.543,0.78,0.431,0,0.485,coerced,0.379
SRC_12354,0.522,0.751,0.635,0.467,0.051,0,0.534,uncertain,0.56
SRC_12355,0.665,0.324,0.6,0.364,0.48,1,0.283,deceptive,0.209
SRC_12356,0.444,0.763,0.591,0.958,0.388,0,0.528,coerced,0.482
SRC_12357,0.852,0.705,0.455,0.39,0.726,0,0.472,deceptive,0.292
SRC_12358,0.826,0.209,0.93,0.773,0.291,0,0.558,uncertain,0.504
SRC_12359,0.399,0.244,0.816,0.593,0.602,0,0.343,deceptive,0.248
SRC_12360,0.615,0.685,0.774,0.878,0.031,1,0.538,deceptive,0.498
SRC_12361,0.827,0.488,0.764,0.834,0.577,0,0.561,deceptive,0.466
SRC_12362,0.529,0.31,0.638,0.399,0.033,0,0.419,uncertain,0.446
SRC_12363,0.731,0.233,0.894,0.623,0.276,0,0.508,uncertain,0.474
SRC_12364,0.334,0.32,0.958,0.319,0.758,0,0.306,deceptive,0.032
SRC_12365,0.714,0.918,0.403,0.596,0.563,0,0.529,deceptive,0.361
SRC_12366,0.404,0.746,0.448,0.783,0.74,0,0.404,deceptive,0.188
SRC_12367,0.865,0.596,0.805,0.46,0.397,0,0.579,uncertain,0.551
SRC_12368,0.542,0.906,0.542,0.859,0.485,1,0.454,deceptive,0.289
SRC_12369,0.491,0.664,0.947,0.337,0.414,0,0.491,coerced,0.334
SRC_12370,0.872,0.744,0.8,0.324,0.383,0,0.599,uncertain,0.442
SRC_12371,0.334,0.412,0.621,0.319,0.463,0,0.306,coerced,0.172
SRC_12372,0.57,0.642,0.649,0.493,0.031,0,0.531,uncertain,0.543
SRC_12373,0.552,0.308,0.815,0.622,0.149,0,0.477,uncertain,0.532
SRC_12374,0.494,0.503,0.485,0.374,0.172,0,0.401,uncertain,0.339
SRC_12375,0.92,0.225,0.93,0.988,0.306,1,0.521,deceptive,0.407
SRC_12376,0.811,0.362,0.403,0.99,0.348,0,0.511,uncertain,0.502
SRC_12377,0.343,0.256,0.987,0.659,0.592,1,0.274,deceptive,0.212
SRC_12378,0.786,0.491,0.501,0.692,0.132,0,0.543,uncertain,0.422
SRC_12379,0.659,0.832,0.845,0.939,0.456,0,0.647,uncertain,0.507
SRC_12380,0.913,0.483,0.424,0.831,0.218,0,0.571,uncertain,0.527
SRC_12381,0.513,0.824,0.659,0.416,0.413,0,0.492,coerced,0.398
SRC_12382,0.69,0.692,0.778,0.847,0.501,0,0.588,uncertain,0.574
SRC_12383,0.641,0.582,0.442,0.459,0.466,0,0.425,coerced,0.281
SRC_12384,0.633,0.378,0.666,0.597,0.172,0,0.481,uncertain,0.381
SRC_12385,0.61,0.892,0.582,0.667,0.568,1,0.437,deceptive,0.256
SRC_12386,0.44,0.241,0.699,0.795,0.523,0,0.373,coerced,0.297
SRC_12387,0.814,0.717,0.703,0.404,0.746,0,0.513,deceptive,0.326
SRC_12388,0.607,0.666,0.871,0.353,0.507,0,0.5,coerced,0.453
SRC_12389,0.952,0.531,0.474,0.898,0.576,0,0.561,deceptive,0.449
SRC_12390,0.477,0.38,0.45,0.87,0.649,0,0.361,deceptive,0.165
SRC_12391,0.764,0.523,0.641,0.661,0.085,0,0.575,uncertain,0.597
SRC_12392,0.94,0.855,0.933,0.757,0.557,0,0.712,deceptive,0.633
SRC_12393,0.751,0.828,0.913,0.796,0.255,0,0.696,uncertain,0.705
SRC_12394,0.892,0.906,0.736,0.629,0.659,0,0.637,deceptive,0.402
SRC_12395,0.863,0.431,0.933,0.477,0.384,0,0.567,uncertain,0.485
SRC_12396,0.545,0.49,0.883,0.632,0.464,0,0.488,coerced,0.316
SRC_12397,0.708,0.214,0.567,0.956,0.208,0,0.491,uncertain,0.424
SRC_12398,0.406,0.907,0.502,0.878,0.52,0,0.503,coerced,0.361
SRC_12399,0.664,0.447,0.581,0.621,0.029,0,0.516,uncertain,0.523
SRC_12400,0.457,0.503,0.536,0.456,0.599,0,0.349,deceptive,0.223
SRC_12401,0.806,0.881,0.774,0.914,0.131,0,0.734,uncertain,0.671
SRC_12402,0.659,0.595,0.751,0.74,0.182,0,0.58,uncertain,0.595
SRC_12403,0.58,0.625,0.759,0.579,0.001,0,0.569,uncertain,0.635
SRC_12404,0.483,0.332,0.514,0.377,0.251,0,0.35,uncertain,0.297
SRC_12405,0.979,0.574,0.875,0.819,0.311,0,0.688,uncertain,0.697
SRC_12406,0.349,0.889,0.66,0.519,0.187,0,0.509,uncertain,0.458
SRC_12407,0.33,0.619,0.683,0.718,0.184,0,0.47,uncertain,0.331
SRC_12408,0.448,0.391,0.998,0.693,0.714,1,0.329,deceptive,0.104
SRC_12409,0.96,0.223,0.569,0.783,0.261,0,0.536,uncertain,0.449
SRC_12410,0.966,0.452,0.636,0.671,0.578,0,0.544,deceptive,0.446
SRC_12411,0.745,0.629,0.806,0.735,0.19,0,0.624,uncertain,0.527
SRC_12412,0.898,0.232,0.928,0.356,0.647,0,0.469,deceptive,0.304
SRC_12413,0.445,0.657,0.476,0.759,0.542,0,0.426,coerced,0.414
SRC_12414,0.961,0.593,0.841,0.434,0.605,0,0.579,deceptive,0.439
SRC_12415,0.397,0.788,0.951,0.57,0.352,0,0.539,coerced,0.531
SRC_12416,0.369,0.222,0.654,0.654,0.704,0,0.29,deceptive,0.054
SRC_12417,0.376,0.786,0.572,0.774,0.299,0,0.495,uncertain,0.319
SRC_12418,0.69,0.591,0.807,0.812,0.481,0,0.566,uncertain,0.365
SRC_12419,0.831,0.478,0.548,0.786,0.512,0,0.52,coerced,0.446
SRC_12420,0.549,0.924,0.631,0.366,0.762,0,0.462,deceptive,0.26
SRC_12421,0.965,0.32,0.938,0.567,0.108,0,0.626,uncertain,0.583
SRC_12422,0.595,0.606,0.754,0.494,0.108,0,0.539,uncertain,0.598
SRC_12423,0.402,0.441,0.457,0.575,0.37,0,0.353,coerced,0.315
SRC_12424,0.617,0.596,0.598,0.746,0.734,0,0.455,deceptive,0.295
SRC_12425,0.762,0.614,0.776,0.433,0.017,0,0.6,uncertain,0.656
SRC_12426,0.866,0.267,0.689,0.646,0.221,0,0.528,uncertain,0.465
SRC_12427,0.612,0.696,0.796,0.911,0.227,0,0.619,uncertain,0.58
SRC_12428,0.704,0.676,0.857,0.804,0.244,0,0.636,uncertain,0.514
SRC_12429,0.482,0.777,0.688,0.801,0.02,0,0.594,uncertain,0.551
SRC_12430,0.739,0.268,0.992,0.886,0.66,1,0.421,deceptive,0.243
SRC_12431,0.97,0.423,0.949,0.575,0.007,0,0.672,uncertain,0.669
SRC_12432,0.333,0.688,0.436,0.824,0.382,0,0.425,coerced,0.379
SRC_12433,0.903,0.303,0.56,0.341,0.045,0,0.503,uncertain,0.554
SRC_12434,0.682,0.708,0.58,0.339,0.639,1,0.353,deceptive,0.336
SRC_12435,0.471,0.244,0.511,0.529,0.597,0,0.294,deceptive,0.26
SRC_12436,0.949,0.451,0.587,0.436,0.577,0,0.494,deceptive,0.407
SRC_12437,0.629,0.835,0.655,0.658,0.589,0,0.539,deceptive,0.317
SRC_12438,0.526,0.781,0.431,0.426,0.752,0,0.39,deceptive,0.274
SRC_12439,0.423,0.684,0.476,0.973,0.333,0,0.489,uncertain,0.5
SRC_12440,0.466,0.853,0.458,0.887,0.689,0,0.474,deceptive,0.309
SRC_12441,0.866,0.732,0.428,0.978,0.147,0,0.653,uncertain,0.531
SRC_12442,0.718,0.59,0.689,0.857,0.361,0,0.575,uncertain,0.495
SRC_12443,0.921,0.935,0.6,0.956,0.007,0,0.772,cooperative,0.815
SRC_12444,0.458,0.721,0.961,0.554,0.227,1,0.459,deceptive,0.415
SRC_12445,0.382,0.651,0.462,0.644,0.367,0,0.411,coerced,0.299
SRC_12446,0.304,0.507,0.956,0.465,0.727,0,0.37,deceptive,0.184
SRC_12447,0.645,0.877,0.452,0.739,0.254,0,0.576,uncertain,0.577
SRC_12448,0.979,0.422,0.772,0.844,0.538,0,0.599,uncertain,0.488
SRC_12449,0.773,0.207,0.549,0.644,0.667,0,0.39,deceptive,0.297
SRC_12450,0.51,0.348,0.896,0.504,0.261,1,0.356,deceptive,0.345
SRC_12451,0.896,0.282,0.437,0.65,0.135,0,0.504,uncertain,0.461
SRC_12452,0.832,0.439,0.972,0.343,0.473,0,0.534,coerced,0.458
SRC_12453,0.31,0.819,0.428,0.798,0.228,0,0.469,uncertain,0.487
SRC_12454,0.855,0.689,0.545,0.612,0.522,0,0.551,uncertain,0.428
SRC_12455,0.504,0.327,0.679,0.92,0.108,0,0.491,uncertain,0.498
SRC_12456,0.402,0.792,0.854,0.937,0.121,0,0.612,uncertain,0.506
SRC_12457,0.454,0.578,0.971,0.387,0.541,0,0.452,coerced,0.295
SRC_12458,0.619,0.585,0.657,0.987,0.779,0,0.495,deceptive,0.293
SRC_12459,0.589,0.472,0.854,0.969,0.198,0,0.581,uncertain,0.48
SRC_12460,0.496,0.848,0.836,0.733,0.571,0,0.552,deceptive,0.416
SRC_12461,0.417,0.439,0.743,0.87,0.426,0,0.45,coerced,0.428
SRC_12462,0.818,0.271,0.815,0.313,0.675,0,0.422,deceptive,0.269
SRC_12463,0.973,0.427,0.423,0.97,0.311,0,0.582,uncertain,0.571
SRC_12464,0.829,0.737,0.665,0.615,0.777,0,0.542,deceptive,0.383
SRC_12465,0.501,0.693,0.872,0.928,0.066,0,0.627,uncertain,0.697
SRC_12466,0.466,0.341,0.685,0.566,0.788,0,0.329,deceptive,0.129
SRC_12467,0.448,0.284,0.924,0.844,0.677,0,0.415,deceptive,0.212
SRC_12468,0.393,0.696,0.9,0.588,0.693,0,0.456,deceptive,0.322
